Total de Puntillas: 200
Total de Hilos: 2000

Las puntillas están numeradas del 1 al 200.
El final de un hilo es el punto de inicio para el siguiente hilo.
--------------------------------------------------

Paso 1: Conectar Puntilla 1 con Puntilla 68
Paso 2: Desde Puntilla 68, conectar con Puntilla 200
Paso 954: Desde Puntilla 101, conectar con Puntilla 173
Paso 955: Desde Puntilla 173, conectar con Puntilla 24
Paso 956: Desde Puntilla 24, conectar con Puntilla 137
Paso 957: Desde Puntilla 137, conectar con Puntilla 26
Paso 958: Desde Puntilla 26, conectar con Puntilla 171
Paso 959: Desde Puntilla 171, conectar con Puntilla 93
Paso 960: Desde Puntilla 93, conectar con Puntilla 142
Paso 961: Desde Puntilla 142, conectar con Puntilla 90
Paso 962: Desde Puntilla 90, conectar con Puntilla 141
Paso 963: Desde Puntilla 141, conectar con Puntilla 94
Paso 964: Desde Puntilla 94, conectar con Puntilla 144
Paso 965: Desde Puntilla 144, conectar con Puntilla 197
Paso 966: Desde Puntilla 197, conectar con Puntilla 127
Paso 967: Desde Puntilla 127, conectar con Puntilla 199
Paso 968: Desde Puntilla 199, conectar con Puntilla 70
Paso 969: Desde Puntilla 70, conectar con Puntilla 1
Paso 970: Desde Puntilla 1, conectar con Puntilla 126
Paso 971: Desde Puntilla 126, conectar con Puntilla 4
Paso 972: Desde Puntilla 4, conectar con Puntilla 156
Paso 973: Desde Puntilla 156, conectar con Puntilla 102
Paso 974: Desde Puntilla 102, conectar con Puntilla 178
Paso 975: Desde Puntilla 178, conectar con Puntilla 116
Paso 976: Desde Puntilla 116, conectar con Puntilla 47
Paso 977: Desde Puntilla 47, conectar con Puntilla 111
Paso 978: Desde Puntilla 111, conectar con Puntilla 49
Paso 979: Desde Puntilla 49, conectar con Puntilla 188
Paso 980: Desde Puntilla 188, conectar con Puntilla 126
Paso 981: Desde Puntilla 126, conectar con Puntilla 200
Paso 982: Desde Puntilla 200, conectar con Puntilla 71
Paso 983: Desde Puntilla 71, conectar con Puntilla 128
Paso 984: Desde Puntilla 128, conectar con Puntilla 5
Paso 985: Desde Puntilla 5, conectar con Puntilla 130
Paso 986: Desde Puntilla 130, conectar con Puntilla 189
Paso 987: Desde Puntilla 189, conectar con Puntilla 60
Paso 988: Desde Puntilla 60, conectar con Puntilla 120
Paso 989: Desde Puntilla 120, conectar con Puntilla 190
Paso 990: Desde Puntilla 190, conectar con Puntilla 59
Paso 991: Desde Puntilla 59, conectar con Puntilla 117
Paso 992: Desde Puntilla 117, conectar con Puntilla 185
Paso 993: Desde Puntilla 185, conectar con Puntilla 52
Paso 994: Desde Puntilla 52, conectar con Puntilla 115
Paso 995: Desde Puntilla 115, conectar con Puntilla 183
Paso 996: Desde Puntilla 183, conectar con Puntilla 48
Paso 997: Desde Puntilla 48, conectar con Puntilla 118
Paso 998: Desde Puntilla 118, conectar con Puntilla 58
Paso 999: Desde Puntilla 58, conectar con Puntilla 185
Paso 1000: Desde Puntilla 185, conectar con Puntilla 57
Paso 1001: Desde Puntilla 57, conectar con Puntilla 120
Paso 1002: Desde Puntilla 120, conectar con Puntilla 192
Paso 1003: Desde Puntilla 192, conectar con Puntilla 63
Paso 1004: Desde Puntilla 63, conectar con Puntilla 199
Paso 1005: Desde Puntilla 199, conectar con Puntilla 124
Paso 1006: Desde Puntilla 124, conectar con Puntilla 191
Paso 1007: Desde Puntilla 191, conectar con Puntilla 133
Paso 1008: Desde Puntilla 133, conectar con Puntilla 18
Paso 1009: Desde Puntilla 18, conectar con Puntilla 134
Paso 1010: Desde Puntilla 134, conectar con Puntilla 87
Paso 1011: Desde Puntilla 87, conectar con Puntilla 24
Paso 1012: Desde Puntilla 24, conectar con Puntilla 168
Paso 1013: Desde Puntilla 168, conectar con Puntilla 85
Paso 1014: Desde Puntilla 85, conectar con Puntilla 169
Paso 1015: Desde Puntilla 169, conectar con Puntilla 86
Paso 1016: Desde Puntilla 86, conectar con Puntilla 168
Paso 1017: Desde Puntilla 168, conectar con Puntilla 110
Paso 1018: Desde Puntilla 110, conectar con Puntilla 42
Paso 1019: Desde Puntilla 42, conectar con Puntilla 112
Paso 1020: Desde Puntilla 112, conectar con Puntilla 182
Paso 1021: Desde Puntilla 182, conectar con Puntilla 119
Paso 1022: Desde Puntilla 119, conectar con Puntilla 62
Paso 1023: Desde Puntilla 62, conectar con Puntilla 192
Paso 1024: Desde Puntilla 192, conectar con Puntilla 56
Paso 1025: Desde Puntilla 56, conectar con Puntilla 185
Paso 1026: Desde Puntilla 185, conectar con Puntilla 55
Paso 1027: Desde Puntilla 55, conectar con Puntilla 184
Paso 1028: Desde Puntilla 184, conectar con Puntilla 50
Paso 1029: Desde Puntilla 50, conectar con Puntilla 186
Paso 1030: Desde Puntilla 186, conectar con Puntilla 52
Paso 1031: Desde Puntilla 52, conectar con Puntilla 114
Paso 1032: Desde Puntilla 114, conectar con Puntilla 53
Paso 1033: Desde Puntilla 53, conectar con Puntilla 189
Paso 1034: Desde Puntilla 189, conectar con Puntilla 114
Paso 1035: Desde Puntilla 114, conectar con Puntilla 182
Paso 1036: Desde Puntilla 182, conectar con Puntilla 40
Paso 1037: Desde Puntilla 40, conectar con Puntilla 178
Paso 1038: Desde Puntilla 178, conectar con Puntilla 109
Paso 1039: Desde Puntilla 109, conectar con Puntilla 41
Paso 1040: Desde Puntilla 41, conectar con Puntilla 112
Paso 1041: Desde Puntilla 112, conectar con Puntilla 46
Paso 1042: Desde Puntilla 46, conectar con Puntilla 116
Paso 1043: Desde Puntilla 116, conectar con Puntilla 44
Paso 1044: Desde Puntilla 44, conectar con Puntilla 112
Paso 1045: Desde Puntilla 112, conectar con Puntilla 168
Paso 1046: Desde Puntilla 168, conectar con Puntilla 16
Paso 1047: Desde Puntilla 16, conectar con Puntilla 162
Paso 1048: Desde Puntilla 162, conectar con Puntilla 10
Paso 1049: Desde Puntilla 10, conectar con Puntilla 159
Paso 1050: Desde Puntilla 159, conectar con Puntilla 9
Paso 1051: Desde Puntilla 9, conectar con Puntilla 157
Paso 1052: Desde Puntilla 157, conectar con Puntilla 105
Paso 1053: Desde Puntilla 105, conectar con Puntilla 160
Paso 1054: Desde Puntilla 160, conectar con Puntilla 107
Paso 1055: Desde Puntilla 107, conectar con Puntilla 43
Paso 1056: Desde Puntilla 43, conectar con Puntilla 180
Paso 1057: Desde Puntilla 180, conectar con Puntilla 118
Paso 1058: Desde Puntilla 118, conectar con Puntilla 57
Paso 1059: Desde Puntilla 57, conectar con Puntilla 192
Paso 1060: Desde Puntilla 192, conectar con Puntilla 123
Paso 1061: Desde Puntilla 123, conectar con Puntilla 198
Paso 1062: Desde Puntilla 198, conectar con Puntilla 68
Paso 1063: Desde Puntilla 68, conectar con Puntilla 1
Paso 1064: Desde Puntilla 1, conectar con Puntilla 65
Paso 1065: Desde Puntilla 65, conectar con Puntilla 121
Paso 1066: Desde Puntilla 121, conectar con Puntilla 192
Paso 1067: Desde Puntilla 192, conectar con Puntilla 133
Paso 1068: Desde Puntilla 133, conectar con Puntilla 17
Paso 1069: Desde Puntilla 17, conectar con Puntilla 134
Paso 1070: Desde Puntilla 134, conectar con Puntilla 86
Paso 1071: Desde Puntilla 86, conectar con Puntilla 24
Paso 1072: Desde Puntilla 24, conectar con Puntilla 88
Paso 1073: Desde Puntilla 88, conectar con Puntilla 169
Paso 1074: Desde Puntilla 169, conectar con Puntilla 90
Paso 1075: Desde Puntilla 90, conectar con Puntilla 172
Paso 1076: Desde Puntilla 172, conectar con Puntilla 91
Paso 1077: Desde Puntilla 91, conectar con Puntilla 141
Paso 1078: Desde Puntilla 141, conectar con Puntilla 197
Paso 1079: Desde Puntilla 197, conectar con Puntilla 146
Paso 1080: Desde Puntilla 146, conectar con Puntilla 94
Paso 1081: Desde Puntilla 94, conectar con Puntilla 174
Paso 1082: Desde Puntilla 174, conectar con Puntilla 95
Paso 1083: Desde Puntilla 95, conectar con Puntilla 172
Paso 1084: Desde Puntilla 172, conectar con Puntilla 26
Paso 1085: Desde Puntilla 26, conectar con Puntilla 93
Paso 1086: Desde Puntilla 93, conectar con Puntilla 139
Paso 1087: Desde Puntilla 139, conectar con Puntilla 29
Paso 1088: Desde Puntilla 29, conectar con Puntilla 99
Paso 1089: Desde Puntilla 99, conectar con Puntilla 31
Paso 1090: Desde Puntilla 31, conectar con Puntilla 102
Paso 1091: Desde Puntilla 102, conectar con Puntilla 151
Paso 1092: Desde Puntilla 151, conectar con Puntilla 200
Paso 1093: Desde Puntilla 200, conectar con Puntilla 66
Paso 1094: Desde Puntilla 66, conectar con Puntilla 197
Paso 1095: Desde Puntilla 197, conectar con Puntilla 145
Paso 1096: Desde Puntilla 145, conectar con Puntilla 199
Paso 1097: Desde Puntilla 199, conectar con Puntilla 69
Paso 1098: Desde Puntilla 69, conectar con Puntilla 4
Paso 1099: Desde Puntilla 4, conectar con Puntilla 70
Paso 1100: Desde Puntilla 70, conectar con Puntilla 161
Paso 1101: Desde Puntilla 161, conectar con Puntilla 71
Paso 1102: Desde Puntilla 71, conectar con Puntilla 2
Paso 1103: Desde Puntilla 2, conectar con Puntilla 68
Paso 1104: Desde Puntilla 68, conectar con Puntilla 123
Paso 1105: Desde Puntilla 123, conectar con Puntilla 193
Paso 1106: Desde Puntilla 193, conectar con Puntilla 61
Paso 1107: Desde Puntilla 61, conectar con Puntilla 190
Paso 1108: Desde Puntilla 190, conectar con Puntilla 58
Paso 1109: Desde Puntilla 58, conectar con Puntilla 184
Paso 1110: Desde Puntilla 184, conectar con Puntilla 56
Paso 1111: Desde Puntilla 56, conectar con Puntilla 188
Paso 1112: Desde Puntilla 188, conectar con Puntilla 61
Paso 1113: Desde Puntilla 61, conectar con Puntilla 123
Paso 1114: Desde Puntilla 123, conectar con Puntilla 69
Paso 1115: Desde Puntilla 69, conectar con Puntilla 1
Paso 1116: Desde Puntilla 1, conectar con Puntilla 148
Paso 1117: Desde Puntilla 148, conectar con Puntilla 199
Paso 1118: Desde Puntilla 199, conectar con Puntilla 126
Paso 1119: Desde Puntilla 126, conectar con Puntilla 70
Paso 1120: Desde Puntilla 70, conectar con Puntilla 128
Paso 1121: Desde Puntilla 128, conectar con Puntilla 72
Paso 1122: Desde Puntilla 72, conectar con Puntilla 1
Paso 1123: Desde Puntilla 1, conectar con Puntilla 149
Paso 1124: Desde Puntilla 149, conectar con Puntilla 199
Paso 1125: Desde Puntilla 199, conectar con Puntilla 64
Paso 1126: Desde Puntilla 64, conectar con Puntilla 200
Paso 1127: Desde Puntilla 200, conectar con Puntilla 124
Paso 1128: Desde Puntilla 124, conectar con Puntilla 185
Paso 1129: Desde Puntilla 185, conectar con Puntilla 45
Paso 1130: Desde Puntilla 45, conectar con Puntilla 115
Paso 1131: Desde Puntilla 115, conectar con Puntilla 47
Paso 1132: Desde Puntilla 47, conectar con Puntilla 119
Paso 1133: Desde Puntilla 119, conectar con Puntilla 194
Paso 1134: Desde Puntilla 194, conectar con Puntilla 126
Paso 1135: Desde Puntilla 126, conectar con Puntilla 67
Paso 1136: Desde Puntilla 67, conectar con Puntilla 1
Paso 1137: Desde Puntilla 1, conectar con Puntilla 146
Paso 1138: Desde Puntilla 146, conectar con Puntilla 199
Paso 1139: Desde Puntilla 199, conectar con Puntilla 147
Paso 1140: Desde Puntilla 147, conectar con Puntilla 99
Paso 1141: Desde Puntilla 99, conectar con Puntilla 34
Paso 1142: Desde Puntilla 34, conectar con Puntilla 101
Paso 1143: Desde Puntilla 101, conectar con Puntilla 33
Paso 1144: Desde Puntilla 33, conectar con Puntilla 103
Paso 1145: Desde Puntilla 103, conectar con Puntilla 37
Paso 1146: Desde Puntilla 37, conectar con Puntilla 107
Paso 1147: Desde Puntilla 107, conectar con Puntilla 40
Paso 1148: Desde Puntilla 40, conectar con Puntilla 108
Paso 1149: Desde Puntilla 108, conectar con Puntilla 159
Paso 1150: Desde Puntilla 159, conectar con Puntilla 66
Paso 1151: Desde Puntilla 66, conectar con Puntilla 196
Paso 1152: Desde Puntilla 196, conectar con Puntilla 120
Paso 1153: Desde Puntilla 120, conectar con Puntilla 197
Paso 1154: Desde Puntilla 197, conectar con Puntilla 126
Paso 1155: Desde Puntilla 126, conectar con Puntilla 195
Paso 1156: Desde Puntilla 195, conectar con Puntilla 143
Paso 1157: Desde Puntilla 143, conectar con Puntilla 96
Paso 1158: Desde Puntilla 96, conectar con Puntilla 172
Paso 1159: Desde Puntilla 172, conectar con Puntilla 98
Paso 1160: Desde Puntilla 98, conectar con Puntilla 33
Paso 1161: Desde Puntilla 33, conectar con Puntilla 104
Paso 1162: Desde Puntilla 104, conectar con Puntilla 36
Paso 1163: Desde Puntilla 36, conectar con Puntilla 106
Paso 1164: Desde Puntilla 106, conectar con Puntilla 38
Paso 1165: Desde Puntilla 38, conectar con Puntilla 101
Paso 1166: Desde Puntilla 101, conectar con Puntilla 152
Paso 1167: Desde Puntilla 152, conectar con Puntilla 99
Paso 1168: Desde Puntilla 99, conectar con Puntilla 28
Paso 1169: Desde Puntilla 28, conectar con Puntilla 138
Paso 1170: Desde Puntilla 138, conectar con Puntilla 88
Paso 1171: Desde Puntilla 88, conectar con Puntilla 171
Paso 1172: Desde Puntilla 171, conectar con Puntilla 91
Paso 1173: Desde Puntilla 91, conectar con Puntilla 170
Paso 1174: Desde Puntilla 170, conectar con Puntilla 112
Paso 1175: Desde Puntilla 112, conectar con Puntilla 45
Paso 1176: Desde Puntilla 45, conectar con Puntilla 181
Paso 1177: Desde Puntilla 181, conectar con Puntilla 37
Paso 1178: Desde Puntilla 37, conectar con Puntilla 105
Paso 1179: Desde Puntilla 105, conectar con Puntilla 175
Paso 1180: Desde Puntilla 175, conectar con Puntilla 31
Paso 1181: Desde Puntilla 31, conectar con Puntilla 174
Paso 1182: Desde Puntilla 174, conectar con Puntilla 97
Paso 1183: Desde Puntilla 97, conectar con Puntilla 171
Paso 1184: Desde Puntilla 171, conectar con Puntilla 27
Paso 1185: Desde Puntilla 27, conectar con Puntilla 139
Paso 1186: Desde Puntilla 139, conectar con Puntilla 194
Paso 1187: Desde Puntilla 194, conectar con Puntilla 65
Paso 1188: Desde Puntilla 65, conectar con Puntilla 200
Paso 1189: Desde Puntilla 200, conectar con Puntilla 145
Paso 1190: Desde Puntilla 145, conectar con Puntilla 95
Paso 1191: Desde Puntilla 95, conectar con Puntilla 31
Paso 1192: Desde Puntilla 31, conectar con Puntilla 98
Paso 1193: Desde Puntilla 98, conectar con Puntilla 28
Paso 1194: Desde Puntilla 28, conectar con Puntilla 139
Paso 1195: Desde Puntilla 139, conectar con Puntilla 30
Paso 1196: Desde Puntilla 30, conectar con Puntilla 100
Paso 1197: Desde Puntilla 100, conectar con Puntilla 34
Paso 1198: Desde Puntilla 34, conectar con Puntilla 98
Paso 1199: Desde Puntilla 98, conectar con Puntilla 32
Paso 1200: Desde Puntilla 32, conectar con Puntilla 174
Paso 1201: Desde Puntilla 174, conectar con Puntilla 28
Paso 1202: Desde Puntilla 28, conectar con Puntilla 171
Paso 1203: Desde Puntilla 171, conectar con Puntilla 96
Paso 1204: Desde Puntilla 96, conectar con Puntilla 141
Paso 1205: Desde Puntilla 141, conectar con Puntilla 33
Paso 1206: Desde Puntilla 33, conectar con Puntilla 103
Paso 1207: Desde Puntilla 103, conectar con Puntilla 157
Paso 1208: Desde Puntilla 157, conectar con Puntilla 4
Paso 1209: Desde Puntilla 4, conectar con Puntilla 72
Paso 1210: Desde Puntilla 72, conectar con Puntilla 2
Paso 1211: Desde Puntilla 2, conectar con Puntilla 73
Paso 1212: Desde Puntilla 73, conectar con Puntilla 129
Paso 1213: Desde Puntilla 129, conectar con Puntilla 75
Paso 1214: Desde Puntilla 75, conectar con Puntilla 130
Paso 1215: Desde Puntilla 130, conectar con Puntilla 12
Paso 1216: Desde Puntilla 12, conectar con Puntilla 132
Paso 1217: Desde Puntilla 132, conectar con Puntilla 13
Paso 1218: Desde Puntilla 13, conectar con Puntilla 131
Paso 1219: Desde Puntilla 131, conectar con Puntilla 78
Paso 1220: Desde Puntilla 78, conectar con Puntilla 165
Paso 1221: Desde Puntilla 165, conectar con Puntilla 77
Paso 1222: Desde Puntilla 77, conectar con Puntilla 13
Paso 1223: Desde Puntilla 13, conectar con Puntilla 162
Paso 1224: Desde Puntilla 162, conectar con Puntilla 106
Paso 1225: Desde Puntilla 106, conectar con Puntilla 39
Paso 1226: Desde Puntilla 39, conectar con Puntilla 103
Paso 1227: Desde Puntilla 103, conectar con Puntilla 34
Paso 1228: Desde Puntilla 34, conectar con Puntilla 104
Paso 1229: Desde Puntilla 104, conectar con Puntilla 179
Paso 1230: Desde Puntilla 179, conectar con Puntilla 41
Paso 1231: Desde Puntilla 41, conectar con Puntilla 178
Paso 1232: Desde Puntilla 178, conectar con Puntilla 115
Paso 1233: Desde Puntilla 115, conectar con Puntilla 50
Paso 1234: Desde Puntilla 50, conectar con Puntilla 112
Paso 1235: Desde Puntilla 112, conectar con Puntilla 48
Paso 1236: Desde Puntilla 48, conectar con Puntilla 186
Paso 1237: Desde Puntilla 186, conectar con Puntilla 47
Paso 1238: Desde Puntilla 47, conectar con Puntilla 118
Paso 1239: Desde Puntilla 118, conectar con Puntilla 46
Paso 1240: Desde Puntilla 46, conectar con Puntilla 114
Paso 1241: Desde Puntilla 114, conectar con Puntilla 186
Paso 1242: Desde Puntilla 186, conectar con Puntilla 124
Paso 1243: Desde Puntilla 124, conectar con Puntilla 193
Paso 1244: Desde Puntilla 193, conectar con Puntilla 121
Paso 1245: Desde Puntilla 121, conectar con Puntilla 67
Paso 1246: Desde Puntilla 67, conectar con Puntilla 198
Paso 1247: Desde Puntilla 198, conectar con Puntilla 69
Paso 1248: Desde Puntilla 69, conectar con Puntilla 6
Paso 1249: Desde Puntilla 6, conectar con Puntilla 72
Paso 1250: Desde Puntilla 72, conectar con Puntilla 3
Paso 1251: Desde Puntilla 3, conectar con Puntilla 73
Paso 1252: Desde Puntilla 73, conectar con Puntilla 200
Paso 1253: Desde Puntilla 200, conectar con Puntilla 144
Paso 1254: Desde Puntilla 144, conectar con Puntilla 92
Paso 1255: Desde Puntilla 92, conectar con Puntilla 173
Paso 1256: Desde Puntilla 173, conectar con Puntilla 114
Paso 1257: Desde Puntilla 114, conectar con Puntilla 176
Paso 1258: Desde Puntilla 176, conectar con Puntilla 98
Paso 1259: Desde Puntilla 98, conectar con Puntilla 145
Paso 1260: Desde Puntilla 145, conectar con Puntilla 198
Paso 1261: Desde Puntilla 198, conectar con Puntilla 126
Paso 1262: Desde Puntilla 126, conectar con Puntilla 75
Paso 1263: Desde Puntilla 75, conectar con Puntilla 12
Paso 1264: Desde Puntilla 12, conectar con Puntilla 129
Paso 1265: Desde Puntilla 129, conectar con Puntilla 190
Paso 1266: Desde Puntilla 190, conectar con Puntilla 134
Paso 1267: Desde Puntilla 134, conectar con Puntilla 191
Paso 1268: Desde Puntilla 191, conectar con Puntilla 57
Paso 1269: Desde Puntilla 57, conectar con Puntilla 188
Paso 1270: Desde Puntilla 188, conectar con Puntilla 58
Paso 1271: Desde Puntilla 58, conectar con Puntilla 187
Paso 1272: Desde Puntilla 187, conectar con Puntilla 124
Paso 1273: Desde Puntilla 124, conectar con Puntilla 63
Paso 1274: Desde Puntilla 63, conectar con Puntilla 194
Paso 1275: Desde Puntilla 194, conectar con Puntilla 143
Paso 1276: Desde Puntilla 143, conectar con Puntilla 97
Paso 1277: Desde Puntilla 97, conectar con Puntilla 29
Paso 1278: Desde Puntilla 29, conectar con Puntilla 98
Paso 1279: Desde Puntilla 98, conectar con Puntilla 27
Paso 1280: Desde Puntilla 27, conectar con Puntilla 96
Paso 1281: Desde Puntilla 96, conectar con Puntilla 33
Paso 1282: Desde Puntilla 33, conectar con Puntilla 105
Paso 1283: Desde Puntilla 105, conectar con Puntilla 179
Paso 1284: Desde Puntilla 179, conectar con Puntilla 111
Paso 1285: Desde Puntilla 111, conectar con Puntilla 187
Paso 1286: Desde Puntilla 187, conectar con Puntilla 54
Paso 1287: Desde Puntilla 54, conectar con Puntilla 114
Paso 1288: Desde Puntilla 114, conectar con Puntilla 44
Paso 1289: Desde Puntilla 44, conectar con Puntilla 185
Paso 1290: Desde Puntilla 185, conectar con Puntilla 46
Paso 1291: Desde Puntilla 46, conectar con Puntilla 186
Paso 1292: Desde Puntilla 186, conectar con Puntilla 57
Paso 1293: Desde Puntilla 57, conectar con Puntilla 189
Paso 1294: Desde Puntilla 189, conectar con Puntilla 55
Paso 1295: Desde Puntilla 55, conectar con Puntilla 183
Paso 1296: Desde Puntilla 183, conectar con Puntilla 53
Paso 1297: Desde Puntilla 53, conectar con Puntilla 190
Paso 1298: Desde Puntilla 190, conectar con Puntilla 130
Paso 1299: Desde Puntilla 130, conectar con Puntilla 7
Paso 1300: Desde Puntilla 7, conectar con Puntilla 127
Paso 1301: Desde Puntilla 127, conectar con Puntilla 6
Paso 1302: Desde Puntilla 6, conectar con Puntilla 130
Paso 1303: Desde Puntilla 130, conectar con Puntilla 81
Paso 1304: Desde Puntilla 81, conectar con Puntilla 167
Paso 1305: Desde Puntilla 167, conectar con Puntilla 110
Paso 1306: Desde Puntilla 110, conectar con Puntilla 182
Paso 1307: Desde Puntilla 182, conectar con Puntilla 52
Paso 1308: Desde Puntilla 52, conectar con Puntilla 118
Paso 1309: Desde Puntilla 118, conectar con Puntilla 49
Paso 1310: Desde Puntilla 49, conectar con Puntilla 116
Paso 1311: Desde Puntilla 116, conectar con Puntilla 54
Paso 1312: Desde Puntilla 54, conectar con Puntilla 184
Paso 1313: Desde Puntilla 184, conectar con Puntilla 122
Paso 1314: Desde Puntilla 122, conectar con Puntilla 64
Paso 1315: Desde Puntilla 64, conectar con Puntilla 124
Paso 1316: Desde Puntilla 124, conectar con Puntilla 192
Paso 1317: Desde Puntilla 192, conectar con Puntilla 125
Paso 1318: Desde Puntilla 125, conectar con Puntilla 193
Paso 1319: Desde Puntilla 193, conectar con Puntilla 57
Paso 1320: Desde Puntilla 57, conectar con Puntilla 183
Paso 1321: Desde Puntilla 183, conectar con Puntilla 47
Paso 1322: Desde Puntilla 47, conectar con Puntilla 123
Paso 1323: Desde Puntilla 123, conectar con Puntilla 200
Paso 1324: Desde Puntilla 200, conectar con Puntilla 72
Paso 1325: Desde Puntilla 72, conectar con Puntilla 5
Paso 1326: Desde Puntilla 5, conectar con Puntilla 70
Paso 1327: Desde Puntilla 70, conectar con Puntilla 198
Paso 1328: Desde Puntilla 198, conectar con Puntilla 66
Paso 1329: Desde Puntilla 66, conectar con Puntilla 158
Paso 1330: Desde Puntilla 158, conectar con Puntilla 7
Paso 1331: Desde Puntilla 7, conectar con Puntilla 71
Paso 1332: Desde Puntilla 71, conectar con Puntilla 3
Paso 1333: Desde Puntilla 3, conectar con Puntilla 74
Paso 1334: Desde Puntilla 74, conectar con Puntilla 163
Paso 1335: Desde Puntilla 163, conectar con Puntilla 108
Paso 1336: Desde Puntilla 108, conectar con Puntilla 165
Paso 1337: Desde Puntilla 165, conectar con Puntilla 18
Paso 1338: Desde Puntilla 18, conectar con Puntilla 164
Paso 1339: Desde Puntilla 164, conectar con Puntilla 76
Paso 1340: Desde Puntilla 76, conectar con Puntilla 9
Paso 1341: Desde Puntilla 9, conectar con Puntilla 158
Paso 1342: Desde Puntilla 158, conectar con Puntilla 5
Paso 1343: Desde Puntilla 5, conectar con Puntilla 125
Paso 1344: Desde Puntilla 125, conectar con Puntilla 191
Paso 1345: Desde Puntilla 191, conectar con Puntilla 118
Paso 1346: Desde Puntilla 118, conectar con Puntilla 61
Paso 1347: Desde Puntilla 61, conectar con Puntilla 196
Paso 1348: Desde Puntilla 196, conectar con Puntilla 126
Paso 1349: Desde Puntilla 126, conectar con Puntilla 72
Paso 1350: Desde Puntilla 72, conectar con Puntilla 7
Paso 1351: Desde Puntilla 7, conectar con Puntilla 157
Paso 1352: Desde Puntilla 157, conectar con Puntilla 107
Paso 1353: Desde Puntilla 107, conectar con Puntilla 39
Paso 1354: Desde Puntilla 39, conectar con Puntilla 102
Paso 1355: Desde Puntilla 102, conectar con Puntilla 32
Paso 1356: Desde Puntilla 32, conectar con Puntilla 97
Paso 1357: Desde Puntilla 97, conectar con Puntilla 31
Paso 1358: Desde Puntilla 31, conectar con Puntilla 100
Paso 1359: Desde Puntilla 100, conectar con Puntilla 37
Paso 1360: Desde Puntilla 37, conectar con Puntilla 108
Paso 1361: Desde Puntilla 108, conectar con Puntilla 42
Paso 1362: Desde Puntilla 42, conectar con Puntilla 114
Paso 1363: Desde Puntilla 114, conectar con Puntilla 174
Paso 1364: Desde Puntilla 174, conectar con Puntilla 113
Paso 1365: Desde Puntilla 113, conectar con Puntilla 48
Paso 1366: Desde Puntilla 48, conectar con Puntilla 119
Paso 1367: Desde Puntilla 119, conectar con Puntilla 181
Paso 1368: Desde Puntilla 181, conectar con Puntilla 40
Paso 1369: Desde Puntilla 40, conectar con Puntilla 183
Paso 1370: Desde Puntilla 183, conectar con Puntilla 56
Paso 1371: Desde Puntilla 56, conectar con Puntilla 190
Paso 1372: Desde Puntilla 190, conectar con Puntilla 132
Paso 1373: Desde Puntilla 132, conectar con Puntilla 11
Paso 1374: Desde Puntilla 11, conectar con Puntilla 131
Paso 1375: Desde Puntilla 131, conectar con Puntilla 75
Paso 1376: Desde Puntilla 75, conectar con Puntilla 163
Paso 1377: Desde Puntilla 163, conectar con Puntilla 17
Paso 1378: Desde Puntilla 17, conectar con Puntilla 132
Paso 1379: Desde Puntilla 132, conectar con Puntilla 84
Paso 1380: Desde Puntilla 84, conectar con Puntilla 137
Paso 1381: Desde Puntilla 137, conectar con Puntilla 25
Paso 1382: Desde Puntilla 25, conectar con Puntilla 94
Paso 1383: Desde Puntilla 94, conectar con Puntilla 28
Paso 1384: Desde Puntilla 28, conectar con Puntilla 91
Paso 1385: Desde Puntilla 91, conectar con Puntilla 139
Paso 1386: Desde Puntilla 139, conectar con Puntilla 92
Paso 1387: Desde Puntilla 92, conectar con Puntilla 171
Paso 1388: Desde Puntilla 171, conectar con Puntilla 20
Paso 1389: Desde Puntilla 20, conectar con Puntilla 84
Paso 1390: Desde Puntilla 84, conectar con Puntilla 21
Paso 1391: Desde Puntilla 21, conectar con Puntilla 135
Paso 1392: Desde Puntilla 135, conectar con Puntilla 19
Paso 1393: Desde Puntilla 19, conectar con Puntilla 81
Paso 1394: Desde Puntilla 81, conectar con Puntilla 18
Paso 1395: Desde Puntilla 18, conectar con Puntilla 82
Paso 1396: Desde Puntilla 82, conectar con Puntilla 167
Paso 1397: Desde Puntilla 167, conectar con Puntilla 83
Paso 1398: Desde Puntilla 83, conectar con Puntilla 166
Paso 1399: Desde Puntilla 166, conectar con Puntilla 79
Paso 1400: Desde Puntilla 79, conectar con Puntilla 165
Paso 1401: Desde Puntilla 165, conectar con Puntilla 109
Paso 1402: Desde Puntilla 109, conectar con Puntilla 179
Paso 1403: Desde Puntilla 179, conectar con Puntilla 110
Paso 1404: Desde Puntilla 110, conectar con Puntilla 48
Paso 1405: Desde Puntilla 48, conectar con Puntilla 117
Paso 1406: Desde Puntilla 117, conectar con Puntilla 46
Paso 1407: Desde Puntilla 46, conectar con Puntilla 119
Paso 1408: Desde Puntilla 119, conectar con Puntilla 49
Paso 1409: Desde Puntilla 49, conectar con Puntilla 115
Paso 1410: Desde Puntilla 115, conectar con Puntilla 43
Paso 1411: Desde Puntilla 43, conectar con Puntilla 181
Paso 1412: Desde Puntilla 181, conectar con Puntilla 110
Paso 1413: Desde Puntilla 110, conectar con Puntilla 178
Paso 1414: Desde Puntilla 178, conectar con Puntilla 111
Paso 1415: Desde Puntilla 111, conectar con Puntilla 44
Paso 1416: Desde Puntilla 44, conectar con Puntilla 117
